title,author,source,year,abstract,has_data,raw_answer
芜湖市墙散办获全省散装水泥工作综合考评“特等奖”,俞越能,"0
source      期刊
source    散装水泥
Name: 79, dtype: str",,"<正>近日,安徽省散装水泥工作暨培训会在合肥举行,来自全省各地市散办主任、荣获""2014年度全省优秀县级散办""主任及全省散装水泥先进工作者代表等近50人参加了会议。会议首先由省散办副主任黄先植宣读省散办《关于表彰2014年度全省发展散装水泥获奖单位和先进工作者的通报》、《关于表彰2014年度全省优秀县级散装水泥办公室的通报》,省经信委节能处和省散办领导为获奖单位和个人颁发了奖牌和荣誉证书。",False,否
常州市新北区职业卫生现况调查,祝志军; 陈宇炼,"0
source        期刊
source    江苏预防医学
Name: 80, dtype: str",,"目的了解常州市新北区职业卫生现状,提出相应的职业卫生管理对策。方法以调查表和信息系统抽样调查相结合的方式,2011-2013年对全区不同行业进行职业卫生调查。结果全区存在职业病危害的单位主要集中在机械和化工行业;大、中型企业职业卫生管理措施较好,小型企业较差;物理因素点超标率为21.85%、生产性粉尘点超标率为20.81%、化学毒物点超标率为15.60%;职业病危害因素中铬及其无机化合物(75.00%)、二甲基甲酰酯(63.64%)、高温(54.55%)点超标率较高;2011-2013年检出疑似职业病186人,确诊病17人,以机械和化工行业职业病检出最多(70.59%),职业病类型以慢性职业中毒为主(47.06%)。结论新北区总体职业卫生状况仍存在较大问题,应加强重点行业的监管,加强职业病的监测和预警。",False,否
江苏常州开展建设工地、预拌混凝土企业大气污染整治,nan,"0
source     期刊
source    混凝土
Name: 81, dtype: str",,"<正>为贯彻落实常州市政府对大气污染防治要求,进一步改善常州全市环境空气质量,常州市城乡建设局下发紧急通知,从5月12日至6月30日,全市在建工程及预拌混凝土企业将开展为期两个月的大气污染整治。在此期间,建设工地必须做好围档设置、道路硬化、裸土覆盖、洒水降尘、冲洗车辆,工地脚手架外侧必须使用密目式安全网封闭等扬尘防控工作。预拌混凝土作业必须采取场地硬化处理、堆料覆盖、喷淋和围挡等防风抑尘措施。各级建设行政主管部门和各有",False,否
九江沿江开放开发与环境污染关系的实证分析,杨期勇; 陶春元; 尹科,"0
source      期刊
source    生态经济
Name: 82, dtype: str",,"九江作为中部崛起战略的节点城市,江西省唯一临江港口城市,其沿江152公里岸线将成为带动九江经济发展的核心板块。而区域内资源承载力、环境容纳力能否支持其经济发展的速度与力度,采取何种措施应对可能出现的生态环境问题,是进行区域开发的前提。文章采用多项式回归分析方法,通过对经济指标和环境污染指标之间进行拟合分析,对九江""十二五""期间的污染排放进行了预测,并据此提出了九江沿江开放开发与生态环境之间的协调策略。",False,否
铜陵市某铸造企业职业病危害现状调查,张乾驰; 吴成峰; 胡志平,"0
source       期刊
source    职业与健康
Name: 83, dtype: str",,"目的了解铸造行业职业病危害因素的现状,为职业流行病学研究和铸造行业职业病危害因素控制提供基础数据。方法采用随机抽样方法对铜陵市铸造行业某企业作业场所中粉尘、有毒气体、噪声及高温等职业病危害因素现场检测结果及作业工人健康监护情况进行调查。结果该企业作业场所中粉尘游离二氧化硅含量大部分大于10%,粉尘浓度为0.2～6.1 mg/m3,最大超标倍数为48倍,粉尘超标场所主要集中在抛砂、抛丸和清理岗位;各作业场所中的有毒气物质检测结果均符合国家卫生标准;噪声强度检测6个岗位,仅有1个岗位符合国家卫生标准;高温作业岗位的温度略高于国家卫生标准。结论铸造行业职业病危害仍比较严重,尤其是粉尘和噪声。建议强化企业职业病防治主体意识,投入资金进行技术改造,加强个人防护;落实并完善健康监护和定期检测评价制度;监管部门应加大监管力度。",False,否
316国道黄石-武汉段大气降尘中水溶性离子污染特征,张家泉; 胡天鹏; 刘浩; 闫桂华; 张婷; 张丽; 郑敬茹; 肖文胜,"0
source        期刊
source    中国粉体技术
Name: 84, dtype: str",,"于2012年5月,采集316国道黄石-武汉段沿线大气降尘样品29个,采用离子色谱仪对样品中10种水溶性离子(NH4+、K+、Mg2+、Ca2+、F-、Cl-、Br-、NO2-、NO3-、SO42-)的含量进行分析。结果表明:该路段降尘中水溶性离子主要为Ca2+、Cl-、NO3-、SO42-,质量分数由大到小的顺序为SO42-、Ca2+、NO3-、Cl-,且NH4+、K+、Mg2+、Ca2+、F-、Cl-、NO3-、SO42-均存在局部污染;NO3-与SO42-的质量比均值为0.06;阴阳离子平衡方程计算表明,降尘样品呈偏酸性;相关性和主成分分析表明,SO42-与Ca2+、Mg2+的相关性显著,相关系数分别达到0.997、0.957;水溶性离子主要来源于城市易散性粉尘或粉尘陆地源及燃煤,也可能有生物质及其他化石燃料的燃烧等人为源影响。",False,否
基于耦合模型的黄石市环境质量与经济协调发展研究,唐大平; 严素定; 闫伟伟; 文雯,"0
source        期刊
source    安徽农业科学
Name: 85, dtype: str",,"为研究黄石市环境质量与经济发展的相互联系,促进其环境与经济协调发展,对2000～2010年黄石市经济与环境数据进行整理,运用SPSS、Excel等计量分析软件进行相关性及回归分析,建立环境经济关系模型并分析其变化轨迹。结果表明:黄石市环境质量与经济发展之间存在着较为密切的联系,数据分析结果显示两者存在三次曲线(""N""型)关系,但并不是十分明显,其变化轨迹运用EKC曲线能更好地解释两者之间的关系。黄石市工业废水、工业二氧化硫、工业烟(粉)尘排放量已达到并超过曲线最高点,污染状况将逐步得到缓解,工业固废的排放量仍处于上升阶段,需要进一步加强措施进行改善。最后对黄石市经济与环境的发展提出了几点建议。",False,否
江苏省海安县7家木质家具制造企业职业病危害因素调查,蔡琰; 万坚; 曹兆进,"0
source       期刊
source    职业与健康
Name: 86, dtype: str",,"目的了解江苏省海安县木质家具制造企业生产过程中存在的职业病危害因素,检测其浓度或强度,预防和控制职业病的发生。方法通过职业卫生现场调查、职业卫生检测、职业健康检查等方法进行调查分析。结果职业病危害因素检测结果显示木粉尘合格率90.36%,噪声合格率71.57%;职工职业健康检查结果显示6人听力损失,1人白细胞降低。结论木质家具制造企业职业卫生现状不容乐观,此类企业应进一步完善作业场所的卫生防护设施,加强健康教育,促使职工自觉并正确佩戴个人防护用品。",False,否
2013年无锡市工作场所中职业病危害因素检测,王炜; 徐聿函; 杨蕾; 张金龙,"0
source       期刊
source    职业与健康
Name: 87, dtype: str",,"目的通过对2013年无锡市工作场所中职业病危害因素检测结果进行分析,了解无锡市企业工作场所中的职业病危害因素的一般情况,以评估职业病危害因素监测工作开展的效果,为开展职业病预防控制工作提供数据支持。方法 2013年无锡地区各级疾病预防控制机构对中国疾病预防控制中心健康危害因素监测信息系统中作业场所职业病危害因素监测卡进行整理分析,并按企业经济类型、监测因素等信息进行统计分析。结果 2013年共检测301家企业,检测工作场所中作业点数7 825个,合格率为91.82%,与2012年的合格率(87.86%)相比明显升高(χ2=78.037,P<0.01)。粉尘、有毒化学物、物理因素的合格率分别为95.54%、98.41%、83.62%;其中粉尘和有毒化学物的合格率较高,物理因素的合格率最低(χ2=505.583,P<0.01)。结论各相关部门应继续加强执法力度;增强用人单位的法律责任主体意识和社会责任感,采取防护措施;提高劳动者的自我防护意识,进一步切实做好职业病防治工作。",False,否
南通地区变应性鼻炎749例过敏原检测分析,王强; 邱金红; 顾苗; 达鹏,"0
source      期刊
source    交通医学
Name: 88, dtype: str",,"目的:检测南通地区变应性鼻炎(allergic rhinitis,AR)患者的过敏原,为预防和治疗该地区变应性鼻炎提供依据。方法:对临床诊断变应性鼻炎749例成人患者行变应原皮肤点刺试验,分析主要过敏原并排序。结果:749例患者皮肤点刺试验阳性358例(47.8%),男性352例SPT阳性171例(48.6%),女性397例SPT阳性187(47.1%),男女患者皮肤点刺试验阳性率比较差异无统计学意义(P>0.05);其中屋尘螨228例(63.7%)、粉尘螨207例(57.8%)例、蟑螂164例(45.8%)为主要过敏原。结论:屋尘螨、粉尘螨及蟑螂是南通地区变应性鼻炎患者主要过敏原,该地区变应性鼻炎的过敏原筛查可选择以尘螨和蟑螂为重点。",False,否
四面八方,nan,"0
source      期刊
source    劳动保护
Name: 89, dtype: str",,"<正>鸡西一煤矿发生透水事故本刊讯2014年8月14日,黑龙江鸡西城子河区安之顺煤矿发生透水事故,被困井下的25人中,有9人于8月15日10时许脱困升井。截至8月17日,脱困9人生命体征良好,对其他井下受困人员的救援工作仍在继续。2014年8月14日13时10分,鸡西市城子河区安之顺煤矿发生透水事故。经调查,当班下井人数为56人,有31人升井,25人被困井下。事发后,鸡西市政府成立抢险救灾指挥部,下设抢险救灾、技术、后勤、医疗、维稳5个小组。救援过程中,救援人员分为四班作业,实行",False,否
安徽芜湖地区普通幼儿人群中螨过敏的流行病学调查,纪东; 桂晓钟; 程静; 赵军,"0
source                期刊
source    中国中西医结合耳鼻咽喉科杂志
Name: 90, dtype: str",,"目的通过对安徽芜湖地区普通幼儿人群中过敏性疾病的发生率以及对室内主要致敏原尘螨过敏的流行病学分析,为儿童变应性疾病的防治提供依据。方法对本院2009年1月<sup>2</sup>009年12月在我院出生的,随机抽取现发育正常的205例3～4岁幼儿,男孩120例,女孩85例,进行问卷调查,询问过敏相关症状的发生情况。同时进行血清总IgE、屋尘螨（Dermatophagoides pteronyssinus,Der p）和粉尘螨（Dermatophagoides farinae,Der f）特异性IgE（specific IgE,sIgE）检测。分析变应性疾病在幼儿期的发生率,并比较不同症状组之间血清学指标的差异以及相关性。结果 205例研究对象中,屋尘螨IgE和粉尘螨IgE的总阳性例数分别是48例（23.4%）和39例（19%）。有7例只对屋尘螨IgE阳性,但没有只对粉尘螨IgE阳性的个例。有呼吸症状的幼儿,其尘螨特异性IgE的阳性率比无症状组高。结论安徽芜湖地区儿童尘螨过敏的比例约为20%,尘螨变应原是儿童呼吸道变应性疾病的主要病因。",False,否
镇江市市区施工扬尘污染调查与监测研究,曹芹; 殷伟庆,"0
source        期刊
source    科技创新导报
Name: 91, dtype: str",,"以镇江市区一具代表性的建筑施工地为调查对象,通过优化布点/现场观测/样品采集,对施工现场的降尘和环境空气PM10进行了系统的分析监测,分析了扬尘污染的主要影响因素。结果表明,扬尘污染受风速、颗粒物的含水率以及施工现场人为操控的影响较大,同时依据影响因素进行探讨,提出相关建议。",False,否
